width,noise,instance_number, greedy_mean,greedy_stdev,pagerank_value,regret_value,global_greedy,optimal_value
100,0.86,29,43.84,0.567946,44.6942,44.8573,44.7555,46.3153
100,0.86,30,43.74,0.717351,44.5311,44.7495,44.7858,46.3434
100,0.86,31,43.54,0.733986,44.1466,45.0113,45.0045,46.1902
100,0.86,32,43.86,0.576774,43.5188,44.67,44.6121,46.3348
100,0.86,33,44.18,0.634648,44.189,45.4627,45.1677,46.5999
100,0.86,34,43.34,0.650883,43.9471,43.8888,44.3352,46.1561
100,0.86,35,43.76,0.635381,43.9586,44.7419,44.9423,46.3573
100,0.86,36,43.88,0.628554,44.0249,46.0816,44.0382,46.5051
100,0.86,37,44.08,0.621314,43.7908,44.9701,44.3536,46.5462
100,0.86,38,43.62,0.676361,44.8241,44.3946,44.6671,46.3048
100,0.86,39,43.54,0.619103,44.0349,45.036,45.0231,46.1379
100,0.86,40,43.68,0.68787,44.2549,44.5787,44.6247,46.3118
100,0.86,41,43.74,0.712353,43.6985,45.2275,45.1993,46.407
100,0.86,42,43.94,0.633825,44.7462,44.8473,45.5223,46.5018
100,0.86,43,43.64,0.628575,44.4529,45.0902,44.7141,46.341
100,0.86,44,43.92,0.701695,44.1653,45.0799,45.1636,46.4798
100,0.86,45,43.74,0.662302,44.6445,45.0522,44.0091,46.4466
100,0.86,46,43.88,0.720895,44.9839,44.4361,44.7998,46.4879
100,0.86,47,43.72,0.73901,44.6797,44.107,44.748,46.4469
100,0.86,48,43.62,0.689615,44.9723,44.7672,43.8084,46.2067
100,0.86,49,43.64,0.663746,43.5384,44.781,43.8649,46.2499
100,0.87,0,43.72,0.720599,44.6831,45.0102,44.7186,46.3783
100,0.87,1,43.84,0.664332,44.7361,44.8038,44.6965,46.6908
100,0.87,2,44.02,0.624289,45.5305,45.3529,44.8026,46.3999
100,0.87,3,44,0.651486,44.3967,45.1499,44.5921,46.6654
100,0.87,4,43.84,0.646402,43.9227,44.4995,44.8847,46.4753
100,0.87,5,43.9,0.751744,43.6446,45.0487,44.7023,46.574
100,0.87,6,43.88,0.587109,44.7406,45.2402,45.1669,46.4376
100,0.87,7,43.88,0.657181,43.9709,44.8917,44.6164,46.5407
100,0.87,8,43.82,0.616221,44.2167,45.0485,44.4839,46.344
100,0.87,9,43.76,0.645042,44.6688,45.2192,44.443,46.5166
100,0.87,10,43.86,0.600055,44.7598,44.5861,44.7463,46.43
100,0.87,11,43.9,0.667118,44.7212,45.2738,44.9548,46.4857
100,0.87,12,43.78,0.672756,44.6726,45.0274,44.1315,46.4353
100,0.87,13,43.96,0.629015,44.648,45.2241,44.502,46.4383
100,0.87,14,43.92,0.721709,45.1613,44.8504,45.9963,46.6273
100,0.87,15,43.62,0.732379,45.137,44.82,44.5489,46.4354
100,0.87,16,43.86,0.703692,44.0165,44.5535,44.6115,46.5506
100,0.87,17,43.92,0.57933,44.1737,45.0173,44.8811,46.5047
100,0.87,18,43.68,0.673983,44.7356,45.4028,44.1397,46.4143
100,0.87,19,43.7,0.565795,44.422,44.8046,44.644,46.3551
100,0.87,20,44.04,0.541547,44.7636,44.5269,44.2486,46.4716
100,0.87,21,43.94,0.609339,44.4556,44.4062,44.8973,46.4207
100,0.87,22,44.06,0.680267,45.1174,45.172,45.4638,46.4458
100,0.87,23,43.48,0.648553,43.7591,45.1444,44.7565,46.4017
100,0.87,24,43.78,0.644384,44.2553,44.7492,45.2256,46.5111
100,0.87,25,43.86,0.655234,44.5423,43.6373,45.3816,46.4405
100,0.87,26,43.82,0.617181,43.9654,43.7453,44.8842,46.4755
100,0.87,27,43.94,0.632137,44.3593,44.9934,44.9072,46.5869
100,0.87,28,43.84,0.63248,44.0462,44.1269,44.2512,46.3979
100,0.87,29,43.74,0.606202,43.2697,45.6041,44.1776,46.3827
100,0.87,30,44.12,0.687654,45.1518,45.1442,45.3015,46.8333
100,0.87,31,43.96,0.648301,44.8554,45.1715,45.0742,46.581
100,0.87,32,44.26,0.659404,44.5025,44.7402,45.2625,46.8515
100,0.87,33,44.06,0.699756,44.8448,45.223,44.3898,46.6785
100,0.87,34,44.06,0.636797,44.8514,45.603,45.2455,46.6727
100,0.87,35,44.04,0.679337,44.8126,45.107,44.1138,46.5334
100,0.87,36,43.46,0.602613,44.1642,44.2173,44.7333,46.3066
100,0.87,37,43.88,0.770685,44.9837,45.6335,44.9995,46.6923
100,0.87,38,44.12,0.716265,44.5901,45.2136,44.9915,46.4328
100,0.87,39,43.8,0.656333,44.652,44.5674,44.4169,46.3664
100,0.87,40,43.68,0.68683,42.9127,44.3992,45.0072,46.4875
100,0.87,41,43.78,0.737002,44.9361,44.9409,44.4707,46.4437
100,0.87,42,43.86,0.6263,43.8462,44.5037,44.5316,46.3308
100,0.87,43,44.12,0.631376,44.9073,45.1955,45.2473,46.4952
100,0.87,44,43.92,0.676926,45.1119,44.9152,45.053,46.5357
100,0.87,45,43.7,0.6845,44.2741,45.1697,44.6526,46.4392
100,0.87,46,43.98,0.622841,44.3491,45.0097,45.2267,46.5673
100,0.87,47,43.96,0.642658,44.7625,45.2527,44.9454,46.629
100,0.87,48,43.8,0.700971,43.5198,43.4254,45.0409,46.3185
100,0.87,49,43.84,0.697807,44.6709,44.4269,44.7889,46.5179
100,0.88,0,44.26,0.645033,45.1931,45.4006,45.4242,46.6649
100,0.88,1,43.98,0.649584,44.1692,44.2054,45.0031,46.5102
100,0.88,2,44,0.62546,45.0184,44.2848,44.9124,46.5669
100,0.88,3,43.8,0.637671,44.6603,44.8553,44.3739,46.4963
100,0.88,4,43.92,0.681877,44.0671,45.0299,45.1205,46.5295
100,0.88,5,43.94,0.667943,45.1099,45.1366,45.4447,46.6897
100,0.88,6,43.96,0.657748,44.1826,44.6269,44.9397,46.652
100,0.88,7,43.84,0.611853,44.1211,44.722,44.2709,46.4583
100,0.88,8,43.88,0.623032,43.8383,45.7008,44.4292,46.5016
100,0.88,9,44.1,0.649196,44.4555,45.4949,44.7924,46.7957
100,0.88,10,43.88,0.654576,44.0533,44.9947,44.2524,46.6221
100,0.88,11,43.94,0.710734,44.6103,44.503,45.2865,46.5059
100,0.88,12,44.2,0.697976,43.6635,44.5631,45.3757,46.7293
100,0.88,13,44.32,0.630344,44.6916,46.0519,45.8468,46.7732
100,0.88,14,44.3,0.637438,45.2154,45.8129,45.5268,46.7828
100,0.88,15,44.2,0.604692,44.8888,45.5495,45.1868,46.6776
100,0.88,16,43.84,0.700431,44.5009,45.4701,45.0552,46.6948
100,0.88,17,43.76,0.715726,43.2107,44.6461,44.8955,46.579
100,0.88,18,44.3,0.677409,44.2582,45.6722,44.3264,46.8644
100,0.88,19,43.98,0.624168,44.4971,44.1848,45.077,46.6196
100,0.88,20,44,0.682603,45.0269,44.9283,44.9232,46.4927
100,0.88,21,44.08,0.628154,43.8339,44.8599,44.4461,46.7972
100,0.88,22,43.84,0.649109,44.758,44.9448,44.4374,46.5431
100,0.88,23,43.92,0.697338,43.5733,45.4426,44.2481,46.5778
100,0.88,24,43.58,0.716027,43.8678,44.0169,44.9167,46.4892
100,0.88,25,43.94,0.657551,44.8216,44.8485,44.7503,46.4997
100,0.88,26,44.02,0.703396,44.368,44.5694,45.0084,46.747
100,0.88,27,44.14,0.630304,44.2103,45.3498,44.649,46.5453
100,0.88,28,43.74,0.699745,43.7889,44.9962,44.4721,46.4341
100,0.88,29,44.16,0.660386,44.0962,45.2224,45.0962,46.762
100,0.88,30,43.9,0.698587,44.8552,44.8198,44.9457,46.6178
100,0.88,31,43.62,0.695947,44.867,44.6154,44.7486,46.4491
100,0.88,32,43.94,0.648844,44.522,45.1816,44.605,46.6508
100,0.88,33,43.78,0.605368,43.4556,44.975,44.5741,46.6204
100,0.88,34,43.98,0.634241,44.7406,45.7302,44.4818,46.6354
100,0.88,35,43.8,0.60838,44.2481,44.6014,44.6827,46.5048
100,0.88,36,44.3,0.606448,44.8225,45.4886,44.9649,46.7155
100,0.88,37,43.82,0.638172,44.3681,45.5369,44.822,46.5173
100,0.88,38,44.16,0.623178,44.6145,44.6402,44.785,46.5496
100,0.88,39,43.8,0.620285,44.2518,44.801,44.69,46.3338
100,0.88,40,44.26,0.657109,44.8084,44.6945,44.4758,46.7541
100,0.88,41,43.94,0.707845,44.0392,45.4194,44.8882,46.5954
100,0.88,42,44.02,0.614859,44.4099,45.2614,45.1178,46.5504
100,0.88,43,44.06,0.58166,44.2595,45.6267,44.1651,46.6897
100,0.88,44,44.18,0.625536,44.6003,45.8949,45.2338,46.6485
100,0.88,45,43.94,0.549225,44.7456,44.4772,44.8319,46.523
100,0.88,46,43.78,0.705006,45.1481,44.0476,44.1647,46.42
100,0.88,47,44.14,0.581039,44.6488,44.8843,44.7112,46.5721
100,0.88,48,44.18,0.651276,44.2535,45.3518,45.0843,46.6624
100,0.88,49,43.9,0.712414,44.7672,45.1527,44.5618,46.4977
100,0.89,0,44.16,0.713028,44.8131,45.8175,45.4374,46.7918
100,0.89,1,44.12,0.620015,43.6872,45.2181,45.2472,46.8698
100,0.89,2,44.04,0.67463,44.9128,45.0486,45.1622,46.583
100,0.89,3,44.28,0.74359,44.4676,46.1587,45.3054,46.8126
100,0.89,4,44.24,0.72214,44.6139,46.0786,44.8717,47.015
100,0.89,5,44.06,0.687288,44.6039,44.6125,45.2925,46.7559
100,0.89,6,44.3,0.660419,43.5432,44.5244,45.5634,46.938
100,0.89,7,44.22,0.68439,44.6954,45.6874,45.665,46.8561
100,0.89,8,44.32,0.637919,44.8151,45.8229,45.3413,46.8661
100,0.89,9,44.16,0.681155,45.3976,45.3312,44.8005,46.8165
100,0.89,10,44.18,0.627471,44.4955,45.5107,44.5654,46.6789
100,0.89,11,44.12,0.733726,44.8456,45.2629,44.0857,46.8204
100,0.89,12,44.1,0.736876,45.2376,44.1318,45.2575,46.7223
100,0.89,13,43.82,0.717316,44.6068,44.8813,45.4842,46.5045
100,0.89,14,44.02,0.729539,44.4486,44.4332,45.0738,46.5217
100,0.89,15,44.16,0.696788,45.283,45.1452,45.355,46.9755
100,0.89,16,43.8,0.659381,44.3109,44.7729,44.4885,46.5759
100,0.89,17,44.04,0.635392,45.0062,44.323,44.8035,46.6352
100,0.89,18,43.8,0.712678,44.7842,44.5708,45.3977,46.6254
100,0.89,19,44.18,0.680879,44.494,45.3108,45.4739,46.7377
100,0.89,20,44.04,0.625097,44.3202,44.4393,44.755,46.6444
100,0.89,21,43.86,0.708424,44.6788,45.2295,44.4648,46.5984
100,0.89,22,44.24,0.605601,44.6828,45.0825,45.3312,46.7118
100,0.89,23,44.18,0.627378,44.4473,44.8987,44.7666,46.7639
100,0.89,24,44.24,0.738017,44.4129,45.39,45.6652,46.8706
100,0.89,25,43.86,0.692576,44.4961,45.1537,44.0964,46.4894
100,0.89,26,44.2,0.628078,44.9691,44.8978,44.6068,46.623
100,0.89,27,43.62,0.676652,44.5198,45.3722,44.675,46.4718
100,0.89,28,44.04,0.731876,44.6703,44.9749,44.0563,46.719
100,0.89,29,43.92,0.680304,44.4743,45.2131,45.2258,46.5645
100,0.89,30,44.3,0.650298,44.4982,45.0237,44.8743,46.8038
100,0.89,31,43.94,0.67627,44.1832,44.8617,44.7083,46.6082
100,0.89,32,44.08,0.67689,44.0635,44.8321,44.7494,46.7245
100,0.89,33,44.08,0.702593,44.2643,44.8289,45.026,46.7159
100,0.89,34,44,0.660017,45.0808,45.4822,44.5488,46.6304
100,0.89,35,44.2,0.696018,45.1563,43.7972,45.144,46.7856
100,0.89,36,44.14,0.71161,44.5641,44.7633,45.3391,46.8174
100,0.89,37,44.44,0.69667,45.2036,45.4945,45.1861,46.9696
100,0.89,38,43.94,0.689242,44.9792,45.5569,45.1328,46.5795
100,0.89,39,44.16,0.737967,44.9086,45.1984,44.7972,46.8415
100,0.89,40,43.88,0.658685,44.6178,44.081,44.2745,46.4966
100,0.89,41,44.38,0.694582,44.4369,45.0185,45.0798,46.9246
100,0.89,42,43.92,0.61035,44.8325,45.6933,45.1666,46.6959
100,0.89,43,44.16,0.66654,45.2501,44.7276,44.3914,46.7333
100,0.89,44,44.24,0.67555,45.0083,45.9919,45.4331,46.8882
100,0.89,45,44,0.73669,44.4011,45.7733,44.7878,46.7963
100,0.89,46,44.26,0.722173,44.9727,45.6285,44.8488,46.7592
100,0.89,47,44.18,0.655871,44.2815,44.8266,44.9213,46.7002
100,0.89,48,43.92,0.690026,43.8361,44.5211,44.7964,46.6698
100,0.89,49,44.32,0.586671,45.0952,45.6148,44.6566,46.6984
100,0.9,0,43.96,0.689954,45.3699,44.8541,44.4609,46.5908
100,0.9,1,44.4,0.709867,44.6332,45.5585,45.2518,47.0086
100,0.9,2,44.6,0.646052,44.8569,45.3915,45.7578,47.1048
100,0.9,3,44.32,0.64366,45.3124,45.3109,44.3563,46.841
100,0.9,4,44.18,0.722035,44.5474,44.8884,44.6636,46.9158
100,0.9,5,44.32,0.659856,44.5578,45.3002,45.4782,47.0026
100,0.9,6,44.32,0.734903,44.7181,45.1615,45.5281,47.0171
100,0.9,7,44.08,0.692986,44.1156,44.3474,45.7715,46.7385
100,0.9,8,44.24,0.620526,44.7792,45.0134,45.0513,46.7819
100,0.9,9,44.28,0.654408,44.731,44.9458,44.6097,46.9462
100,0.9,10,44.12,0.675009,44.4829,44.6329,44.4429,46.9215
100,0.9,11,43.98,0.710732,45.1195,44.3207,44.6934,46.5814
100,0.9,12,44.08,0.722165,44.5165,44.6183,44.5706,46.8072
100,0.9,13,44.24,0.724927,44.2301,45.4254,45.265,46.9958
100,0.9,14,44.46,0.642284,44.8577,45.1274,45.2133,46.8765
100,0.9,15,44.18,0.659826,44.5011,45.2229,45.2232,46.9837
100,0.9,16,44.26,0.707841,44.424,45.6992,45.3419,47.0068
100,0.9,17,43.84,0.61232,43.9746,44.8762,44.9893,46.6144
100,0.9,18,44.38,0.63223,45.0617,44.8594,45.4494,46.9379
100,0.9,19,44.36,0.644662,44.4635,44.7892,45.1536,46.8512
100,0.9,20,44.66,0.580477,44.7323,46.0412,45.4316,47.1365
100,0.9,21,44.24,0.643623,44.777,44.7586,44.9497,46.8697
100,0.9,22,44.66,0.550899,44.9143,45.2042,45.5466,47.0776
100,0.9,23,44.52,0.681677,44.7998,45.6372,45.0871,46.9033
100,0.9,24,44.5,0.621915,44.5507,45.1972,44.8864,46.9702
100,0.9,25,44.16,0.637006,45.0596,44.7959,45.2139,46.7285
100,0.9,26,44.14,0.613574,44.9943,45.2859,45.1063,46.6643
100,0.9,27,43.82,0.627076,44.7868,44.8318,45.0216,46.6581
100,0.9,28,44.1,0.629837,44.6574,44.5119,45.203,46.801
100,0.9,29,44.18,0.690575,44.4597,45.3098,45.3361,46.9007
100,0.9,30,44,0.733964,44.8236,45.5459,44.8287,46.7372
100,0.9,31,44,0.70147,44.473,45.4298,45.7864,46.8439
100,0.9,32,43.9,0.618907,44.4553,45.2958,45.3804,46.7499
100,0.9,33,44.26,0.703845,44.5176,44.942,45.4207,47.0611
100,0.9,34,44.04,0.655585,44.6558,44.7814,45.3024,46.795
100,0.9,35,43.88,0.762249,44.3606,44.7361,45.3809,46.533
100,0.9,36,44,0.644612,44.3524,44.5728,45.0861,46.6373
100,0.9,37,44.34,0.679971,45.2173,46.1047,45.2061,46.7487
100,0.9,38,44.4,0.668997,45.9498,45.2786,45.3746,46.9754
100,0.9,39,44.02,0.747915,44.1929,44.7678,44.8919,46.7983
100,0.9,40,44.16,0.679939,44.8411,45.5763,45.2988,47.0362
100,0.9,41,44.26,0.664331,44.4038,45.203,45.0258,46.9081
100,0.9,42,44.64,0.587078,45.6582,45.6305,45.1523,46.9857
100,0.9,43,44.12,0.696346,43.6651,44.9478,45.3057,46.6406
100,0.9,44,44.14,0.723539,44.0521,45.8297,45.3369,46.968
100,0.9,45,44,0.645869,44.2635,44.5431,45.057,46.7518
100,0.9,46,43.94,0.639782,45.3061,45.0003,44.748,46.617
100,0.9,47,44.3,0.71211,44.2351,44.9365,45.728,47.0829
100,0.9,48,43.98,0.699905,44.9569,45.3745,45.2378,46.8762
100,0.9,49,44.26,0.692376,44.7167,45.6244,45.1337,46.8386
100,0.91,0,44.62,0.630232,45.6736,46.1345,45.4472,47.0886
100,0.91,1,44.6,0.630043,45.2974,45.177,45.4037,47.2352
100,0.91,2,44.14,0.6557,44.4377,45.1179,45.2235,46.8676
100,0.91,3,44.26,0.692987,44.103,45.7589,45.751,46.9123
100,0.91,4,44.24,0.849012,45.7178,45.0595,45.273,46.9113
100,0.91,5,44.52,0.703758,45.2191,46.2386,45.3849,47.0606
100,0.91,6,44.28,0.760436,45.2406,45.1209,45.1128,47.0574
100,0.91,7,44.08,0.742254,44.4972,44.476,44.4508,46.9022
100,0.91,8,44.18,0.741125,44.9471,45.5656,45.2403,47.0887
100,0.91,9,44.52,0.70048,45.2637,45.4309,44.9073,47.1451
100,0.91,10,44.46,0.678666,45.1187,45.9055,45.8843,46.9001
100,0.91,11,44.34,0.67351,44.366,45.6435,45.1384,47.0837
100,0.91,12,44.38,0.600419,45.2198,45.7951,45.1643,47.0451
100,0.91,13,44.6,0.709206,44.6105,44.9714,44.9482,47.139
100,0.91,14,44.26,0.6629,45.4171,44.367,45.2044,46.9831
100,0.91,15,44.32,0.653696,45.0645,45.4082,45.0423,46.947
100,0.91,16,43.98,0.701066,43.7414,45.596,44.5715,46.8087
100,0.91,17,44.2,0.682244,43.8653,45.7356,45.291,47.0605
100,0.91,18,44.12,0.64225,44.6466,45.2791,44.5987,46.8927
100,0.91,19,44.5,0.599312,45.1736,45.6776,44.7421,46.9324
100,0.91,20,44.36,0.67667,44.4333,45.3311,44.6544,47.0184
100,0.91,21,44.52,0.738506,45.1175,45.5807,45.2595,47.2792
100,0.91,22,44.44,0.653949,44.904,45.4857,45.5641,47.0585
100,0.91,23,44.48,0.679748,45.3525,45.5056,45.4695,47.0614
100,0.91,24,44.74,0.625021,44.5166,45.7599,45.4466,47.2019
100,0.91,25,44.16,0.693768,44.6159,45.4054,44.9883,47.0031
100,0.91,26,44.5,0.650604,44.6355,46.2115,45.4391,47.067
100,0.91,27,44.68,0.637604,45.0629,45.8553,46.0165,47.1715
100,0.91,28,44.42,0.647401,44.4195,44.4484,45.4859,46.9357
100,0.91,29,44.54,0.651948,45.0365,45.6834,45.7522,47.1157
100,0.91,30,44.52,0.628602,44.6046,44.984,45.3795,47.0473
100,0.91,31,44.08,0.766488,44.0403,44.8948,45.3671,46.9619
100,0.91,32,44.14,0.581076,43.1384,44.807,45.4859,46.7754
100,0.91,33,44.24,0.777587,44.3495,45.7393,44.3761,47.0281
100,0.91,34,44.26,0.706089,44.9896,44.7476,45.5083,47.0806
100,0.91,35,44.34,0.60964,45.0344,45.6998,45.4432,46.9948
100,0.91,36,44.14,0.600289,44.2041,45.2677,45.0449,46.8313
100,0.91,37,44.36,0.630001,44.8079,45.2426,45.5734,47.16
100,0.91,38,44.4,0.658473,44.7279,45.2713,45.2452,47.0645
100,0.91,39,44.48,0.686697,45.4286,45.0634,45.5295,47.1694
100,0.91,40,44.1,0.679002,44.0688,45.442,44.7201,46.7977
100,0.91,41,44.54,0.715519,44.7592,45.5998,44.9778,47.079
100,0.91,42,44.18,0.653515,44.6245,44.7955,45.3134,46.8811
100,0.91,43,44.5,0.726001,44.6455,45.9204,44.4901,47.0586
100,0.91,44,44.22,0.677357,44.2528,45.783,44.9696,46.9313
100,0.91,45,44.68,0.665515,45.4735,44.7665,45.5922,47.3277
100,0.91,46,44.16,0.812413,44.6298,45.236,44.6358,46.9782
100,0.91,47,44.58,0.572316,45.3384,46.1222,44.7381,47.0451
100,0.91,48,44.4,0.611024,44.6056,44.4567,45.3542,46.8643
100,0.91,49,43.96,0.691648,43.9995,44.6153,44.4641,46.6333
100,0.92,0,44.4,0.615231,45.3903,44.6148,44.9107,46.8988
100,0.92,1,44.56,0.636111,44.7371,45.8178,45.4614,47.096
100,0.92,2,44.22,0.693698,44.724,44.4493,45.1272,47.109
100,0.92,3,44.6,0.656824,45.2116,45.9658,45.0896,47.2455
100,0.92,4,44.52,0.666414,45.6088,45.2423,45.0649,47.175
100,0.92,5,44.76,0.681456,45.2575,46.3031,44.9124,47.251
100,0.92,6,44.5,0.698199,44.4044,45.0276,45.5406,47.0883
100,0.92,7,44.68,0.625184,45.0916,45.4199,45.8448,47.2257
100,0.92,8,44.54,0.779585,45.2648,45.5562,45.6204,47.221
100,0.92,9,44.1,0.714955,43.9331,45.5391,45.2681,46.9936
100,0.92,10,44.38,0.653306,44.4846,45.7956,45.3468,46.965
100,0.92,11,44.38,0.624924,44.0509,45.652,45.1703,47.0649
100,0.92,12,44.62,0.635411,44.9063,45.3937,45.1164,47.2349
100,0.92,13,44.28,0.701045,45.8126,45.3167,45.149,47.108
100,0.92,14,44.34,0.704978,44.0256,45.6049,45.5603,46.989
100,0.92,15,44.74,0.58305,44.6776,45.5042,45.7203,47.2371
100,0.92,16,44.52,0.70504,45.008,45.7828,45.4877,47.1421
100,0.92,17,44.4,0.659261,44.865,45.0607,44.5221,47.1718
100,0.92,18,44.42,0.575667,45.0408,44.8151,45.1868,46.9642
100,0.92,19,44.44,0.689508,45.302,45.1173,45.0874,47.0375
100,0.92,20,44.72,0.679186,45.1063,45.967,45.6092,47.188
100,0.92,21,44.44,0.792833,44.961,45.3211,44.6616,47.2127
100,0.92,22,44.82,0.618411,45.8227,45.3539,44.8506,47.232
100,0.92,23,44.66,0.767957,46.1544,45.3235,46.0048,47.3526
100,0.92,24,44.42,0.602019,44.1905,45.4999,44.6699,46.9242
100,0.92,25,44.6,0.726721,45.6491,46.3109,45.4163,47.2277
100,0.92,26,44.72,0.725947,46.1217,45.8447,46.0282,47.3652
100,0.92,27,44.48,0.639106,44.7537,45.0493,46.0953,47.2233
100,0.92,28,44.66,0.720347,45.6858,45.5725,45.5728,47.2541
100,0.92,29,44.86,0.680184,45.2881,46.263,45.3944,47.2273
100,0.92,30,44.44,0.715575,44.9563,44.7032,44.9857,47.1138
100,0.92,31,44.44,0.645025,45.1553,45.4052,45.7805,47.141
100,0.92,32,44.58,0.670558,45.3487,45.3129,45.2793,47.2846
100,0.92,33,44.44,0.72897,44.5514,45.6858,44.8945,47.2157
100,0.92,34,44.36,0.621531,44.7561,46.1071,45.0141,47.0321
100,0.92,35,44.38,0.765955,45.3096,45.1438,45.3626,47.2469
100,0.92,36,44.32,0.832739,45.1223,45.491,44.8628,47.1235
100,0.92,37,44.26,0.667203,45.2051,45.4641,45.6493,46.9859
100,0.92,38,44.2,0.695525,44.3713,45.4024,44.9681,46.8997
100,0.92,39,44.18,0.697588,44.5405,45.8691,44.6505,47.0739
100,0.92,40,44.7,0.664825,45.1478,45.7861,45.5139,47.4536
100,0.92,41,44.58,0.640751,45.4434,45.0668,45.087,47.082
100,0.92,42,44.26,0.637663,44.4675,45.9176,45.2903,47.0565
100,0.92,43,44.28,0.637569,44.6341,45.3707,45.4783,47.1003
100,0.92,44,44.46,0.69938,43.9258,45.5658,45.575,47.1671
100,0.92,45,44.44,0.666139,44.901,45.1095,45.1325,47.0469
100,0.92,46,44.26,0.665923,43.6987,45.2017,44.9345,47.0478
100,0.92,47,44.5,0.615188,44.314,45.145,45.0396,46.8702
100,0.92,48,44.32,0.665887,44.0864,45.3744,44.8723,46.993
100,0.92,49,44.6,0.697905,45.1889,46.0827,45.9689,47.246
100,0.93,0,44.9,0.601652,45.7719,45.5384,45.2014,47.4321
100,0.93,1,44.34,0.676852,44.6715,45.6722,45.6841,47.1007
100,0.93,2,44.4,0.656386,44.9354,45.3926,44.9842,47.287
100,0.93,3,44.26,0.689643,43.8306,45.569,44.9163,47.0423
100,0.93,4,44.5,0.691324,43.8123,46.1768,44.9789,47.2372
100,0.93,5,44.6,0.697607,45.9278,46.1317,45.6641,47.4549
100,0.93,6,44.96,0.702291,45.1686,46.2095,46.5918,47.5042
100,0.93,7,44.52,0.639336,45.7343,45.4497,45.292,47.4528
100,0.93,8,44.76,0.671268,45.2626,45.9863,45.2195,47.4622
100,0.93,9,44.68,0.59334,44.4535,45.5495,45.6965,47.2432
100,0.93,10,44.54,0.68365,45.488,46.1276,44.9878,47.3122
100,0.93,11,44.64,0.616254,45.0557,46.1726,45.1357,47.2964
100,0.93,12,44.68,0.699137,44.8035,46.1912,45.1796,47.3434
100,0.93,13,44.54,0.638371,45.1852,46.077,45.5548,47.1416
100,0.93,14,44.72,0.731675,45.8524,45.1418,45.1466,47.429
100,0.93,15,44.56,0.680674,45.5258,45.7496,45.9222,47.2273
100,0.93,16,44.8,0.640357,44.8301,44.6221,46.48,47.3998
100,0.93,17,44.8,0.612932,44.7369,45.9616,45.7756,47.3665
100,0.93,18,44.22,0.695642,44.5551,45.331,45.3274,47.0393
100,0.93,19,44.8,0.674414,44.3436,45.8941,46.428,47.3586
100,0.93,20,44.56,0.621622,44.7153,45.4692,44.5905,47.1797
100,0.93,21,44.72,0.698396,45.293,45.5256,45.5201,47.3804
100,0.93,22,44.46,0.676173,45.0946,45.2573,44.8792,47.2007
100,0.93,23,44.28,0.665435,44.416,45.4444,43.9708,47.0757
100,0.93,24,44.88,0.658618,44.8209,45.8178,45.7643,47.4162
100,0.93,25,44.6,0.689259,45.3938,44.8337,45.5283,47.3294
100,0.93,26,44.78,0.654276,45.8491,45.1732,45.6454,47.4062
100,0.93,27,44.7,0.66629,46.3958,46.255,45.9122,47.419
100,0.93,28,44.78,0.807471,45.6032,46.1185,46.0454,47.5779
100,0.93,29,44.84,0.609615,45.1676,44.9796,45.3643,47.2857
100,0.93,30,44.66,0.640474,45.2754,45.148,45.2187,47.5057
100,0.93,31,44.34,0.646298,44.7922,46.3826,45.6112,47.0469
100,0.93,32,44.3,0.7806,44.6026,44.4014,45.7995,47.0312
100,0.93,33,44.54,0.644399,45.4701,46.1804,45.2777,47.1797
100,0.93,34,44.72,0.736665,45.1355,45.4714,45.7653,47.4613
100,0.93,35,44.48,0.710529,44.1192,45.8697,45.4168,47.3939
100,0.93,36,44.6,0.749001,45.0458,45.3125,45.958,47.2979
100,0.93,37,44.78,0.669345,45.6442,46.4326,45.9379,47.5403
100,0.93,38,44.76,0.759823,45.4478,45.3725,45.6293,47.4763
100,0.93,39,44.58,0.696202,45.2705,46.0756,44.8564,47.1991
100,0.93,40,44.28,0.72006,44.424,45.5537,44.7981,47.1975
100,0.93,41,44.94,0.72177,45.7002,45.5937,45.8746,47.443
100,0.93,42,44.62,0.690505,45.936,46.2436,46.0806,47.4031
100,0.93,43,44.86,0.66887,45.7419,45.53,46.129,47.5639
100,0.93,44,45.08,0.772743,44.4395,45.3073,45.8437,47.3684
100,0.93,45,44.08,0.653648,44.1035,44.731,45.8392,47.0409
100,0.93,46,44.3,0.686252,44.8929,45.4867,45.234,47.1158
100,0.93,47,44.54,0.693752,45.534,45.4923,45.2979,47.3636
100,0.93,48,44.6,0.64696,44.8128,45.9621,45.0287,47.2467
100,0.93,49,44.6,0.654883,45.8416,45.4164,45.4156,47.3063
100,0.94,0,44.74,0.623959,44.9603,45.8952,45.4033,47.416
100,0.94,1,44.8,0.734561,44.9926,45.473,45.659,47.4624
100,0.94,2,44.86,0.630539,45.1973,45.648,45.4747,47.4897
100,0.94,3,44.98,0.722882,45.6549,45.6105,45.8976,47.6309
100,0.94,4,44.44,0.685206,44.3244,46.2003,45.719,47.2345
100,0.94,5,44.86,0.708324,45.6133,46.0413,45.6613,47.5836
100,0.94,6,44.86,0.663709,44.8739,45.4865,45.8005,47.4369
100,0.94,7,44.7,0.780926,45.269,45.6103,45.8916,47.4123
100,0.94,8,44.68,0.671617,44.7054,45.8113,46.5657,47.4486
100,0.94,9,44.3,0.680936,44.685,45.2735,45.5605,47.1449
